annee;code_sexe;sexe;code_secteur_cnu;secteur_disciplinaire;code_groupe_corps;groupe_de_corps;code_uai;etablissement;code_academie;academie;code_region;region;code_pres;PRES;code_idex;IDEX;beneficiaires;geolocalisation
2004;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0601223D;Université de technologie de Compiègne;20;Amiens;22;Picardie;0512141A;PRES Picardie-Champagne;;Hors IDEX;4;49.41483, 2.817877
2004;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0730858L;Université de Chambéry - Savoie;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;3;45.56677, 5.917635
2004;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0870669E;Université de Limoges;22;Limoges;74;Limousin;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;11;45.82649, 1.258314
2004;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0931238R;Université Paris 13 - Paris Nord;24;Créteil;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;1;48.95591, 2.338811
2004;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0940607Z;École normale supérieure de Cachan;24;Créteil;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;2;48.7891, 2.325316
2004;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0951376E;École nationale supérieure de l'électronique et de ses applications;25;Versailles;11;Île-de-France;0932558A;PRES COLLEGIUM;;Hors IDEX;1;49.03901, 2.071321
2004;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;9840349G;Université de Polynésie Française - Tahiti;41;Polynésie française;00;TOM + Collectivités territoriales;;Hors PRES;;Hors IDEX;1;-17.63, -149.6
1997;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0381912X;Institut polytechnique de Grenoble;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;6;45.19071, 5.717403
1997;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0440100V;École centrale de Nantes;17;Nantes;52;Pays de la Loire;0442665H;PRES Université Nantes Angers Maine;;Hors IDEX;2;47.24824, -1.5499
1997;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0450855K;Université d'Orléans;18;Orléans-Tours;24;Centre;0371692N;PRES Centre-Val de Loire Université;;Hors IDEX;3;47.8482, 1.932077
1997;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0593279U;Université de Valenciennes - Hainaut-Cambrésis;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.32856, 3.51461
1997;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0601223D;Université de technologie de Compiègne;20;Amiens;22;Picardie;0512141A;PRES Picardie-Champagne;;Hors IDEX;1;49.41483, 2.817877
1997;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0660437S;Université de Perpignan;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;1;42.68099, 2.902596
1997;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0751722P;Université Paris 6 - Pierre et Marie Curie;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;22;48.84641, 2.354846
1997;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0753375L;École nationale supérieure de chimie de Paris;01;Paris;11;Île-de-France;;Hors PRES;;Hors IDEX;1;48.84453, 2.344079
1997;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0870862P;École nationale supérieure de céramique industrielle de Limoges;22;Limoges;74;Limousin;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;1;45.8365, 1.242573
1997;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0911975C;Université d'Evry Val-d'Essonne;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;;Hors IDEX;2;48.62488, 2.426571
1997;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0921204J;Université Paris 10 - Nanterre;25;Versailles;11;Île-de-France;0755698L;PRES Paris Lumières;;Hors IDEX;1;48.90472, 2.20883
1997;1;Hommes;4;Santé;1;Professeurs et assimilés;0370800U;Université de Tours - François Rabelais;18;Orléans-Tours;24;Centre;0371692N;PRES Centre-Val de Loire Université;;Hors IDEX;1;47.38366, 0.675319
1997;1;Hommes;4;Santé;1;Professeurs et assimilés;0911101C;Université Paris 11 - Paris Sud;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;5;48.69818, 2.181768
1997;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0593560Z;Université Lille 2 - Droit et santé;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.63128, 3.075648
1997;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0751721N;Université Paris 5 - René Descartes;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;1;48.8512, 2.340784
1997;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0860856N;Université de Poitiers;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;1;46.5857, 0.345813
1999;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0753375L;École nationale supérieure de chimie de Paris;01;Paris;11;Île-de-France;;Hors PRES;;Hors IDEX;1;48.84453, 2.344079
1999;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0753496T;Observatoire de Paris;01;Paris;11;Île-de-France;0755575C;PRES Paris Sciences et Lettres - Quartier latin;4;IDEX PSL;3;48.83766, 2.335781
1999;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0830766G;Université de Toulon - Sud Toulon Var;23;Nice;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;3;43.13739, 6.008149
1999;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0860073M;École nationale supérieure de mécanique et d'aérotechnique de Poitiers;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;1;46.66145, 0.360497
1999;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0921225G;École centrale de Paris;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;2;48.766, 2.286457
1999;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0931238R;Université Paris 13 - Paris Nord;24;Créteil;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;3;48.95591, 2.338811
1999;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0940607Z;École normale supérieure de Cachan;24;Créteil;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;1;48.7891, 2.325316
1999;1;Hommes;4;Santé;1;Professeurs et assimilés;0141408E;Université de Caen - Basse-Normandie;05;Caen;25;Basse-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;1;49.18818, -0.36381
1999;1;Hommes;4;Santé;1;Professeurs et assimilés;0311384L;Université Toulouse 3 - Paul Sabatier;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;6;IDEX UNITI;1;43.55708, 1.466079
1999;1;Hommes;4;Santé;1;Professeurs et assimilés;0593560Z;Université Lille 2 - Droit et santé;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;2;50.63128, 3.075648
1999;1;Hommes;4;Santé;1;Professeurs et assimilés;0801344B;Université d'Amiens - Jules Verne;20;Amiens;22;Picardie;0512141A;PRES Picardie-Champagne;;Hors IDEX;2;49.87624, 2.266836
1999;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0251215K;Université de Besançon - Franche-Comté;03;Besançon;43;Franche-Comté;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;2;47.24045, 6.022715
1999;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0331765P;Université Bordeaux 2 - Victor Segalen;04;Bordeaux;72;Aquitaine;;Hors PRES;;Hors IDEX;1;
1999;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0593560Z;Université Lille 2 - Droit et santé;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.63128, 3.075648
1999;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0631262E;Université Clermont-Ferrand 1 - Auvergne;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;1;45.77115, 3.088561
1999;1;Hommes;5;STAPS;1;Professeurs et assimilés;0331765P;Université Bordeaux 2 - Victor Segalen;04;Bordeaux;72;Aquitaine;;Hors PRES;;Hors IDEX;2;
1999;1;Hommes;5;STAPS;1;Professeurs et assimilés;0341087X;Université Montpellier 1;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;1;43.61493, 3.873641
1999;1;Hommes;5;STAPS;1;Professeurs et assimilés;0801344B;Université d'Amiens - Jules Verne;20;Amiens;22;Picardie;0512141A;PRES Picardie-Champagne;;Hors IDEX;1;49.87624, 2.266836
1999;2;Femmes;1;Droit et sciences économiques;1;Professeurs et assimilés;0341087X;Université Montpellier 1;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;1;43.61493, 3.873641
1999;2;Femmes;1;Droit et sciences économiques;1;Professeurs et assimilés;0751720M;Université Paris 4 - Sorbonne;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;1;48.84811, 2.342619
1999;2;Femmes;1;Droit et sciences économiques;1;Professeurs et assimilés;0951793H;Université de Cergy-Pontoise;25;Versailles;11;Île-de-France;0783617H;PRES Université du Grand Ouest parisien;;Hors IDEX;1;49.04102, 2.080776
1999;2;Femmes;1;Droit et sciences économiques;2;Maîtres de conférences et assimilés;0941111X;Université Paris 12 - Val de Marne;24;Créteil;11;Île-de-France;0772710C;PRES Université Paris Est;;Hors IDEX;1;48.78816, 2.445964
1999;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0141408E;Université de Caen - Basse-Normandie;05;Caen;25;Basse-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;1;49.18818, -0.36381
1999;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0251215K;Université de Besançon - Franche-Comté;03;Besançon;43;Franche-Comté;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;1;47.24045, 6.022715
1999;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0331766R;Université Bordeaux Montaigne;04;Bordeaux;72;Aquitaine;0333178A;PRES Université de Bordeaux;2;IDEX Bordeaux;7;44.79508, -0.61118
1999;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0593279U;Université de Valenciennes - Hainaut-Cambrésis;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.32856, 3.51461
1999;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0673021V;Université de Strasbourg;15;Strasbourg;42;Alsace;;Hors PRES;8;UNISTRA;3;48.58004, 7.765612
1999;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0751720M;Université Paris 4 - Sorbonne;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;9;48.84811, 2.342619
1999;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0753455Y;École normale supérieure;01;Paris;11;Île-de-France;0755575C;PRES Paris Sciences et Lettres - Quartier latin;4;IDEX PSL;2;48.84183, 2.344034
1999;2;Femmes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0753471R;Conservatoire national des arts et métiers;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;1;48.86672, 2.35429
1999;2;Femmes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0860856N;Université de Poitiers;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;2;46.5857, 0.345813
1999;2;Femmes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0931827F;Université Paris 8 - Vincennes Saint-Denis;24;Créteil;11;Île-de-France;0755698L;PRES Paris Lumières;;Hors IDEX;2;48.94524, 2.363943
1999;2;Femmes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0951793H;Université de Cergy-Pontoise;25;Versailles;11;Île-de-France;0783617H;PRES Université du Grand Ouest parisien;;Hors IDEX;1;49.04102, 2.080776
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0060931E;Université de Nice - Sophia-Antipolis;23;Nice;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;1;43.71383, 7.265501
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0311381H;Institut national polytechnique de Toulouse;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;6;IDEX UNITI;3;43.55583, 1.503667
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0331766R;Université Bordeaux Montaigne;04;Bordeaux;72;Aquitaine;0333178A;PRES Université de Bordeaux;2;IDEX Bordeaux;1;44.79508, -0.61118
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0381912X;Institut polytechnique de Grenoble;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;1;45.19071, 5.717403
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0440984F;Université Nantes;17;Nantes;52;Pays de la Loire;0442665H;PRES Université Nantes Angers Maine;;Hors IDEX;1;47.20964, -1.55578
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0593279U;Université de Valenciennes - Hainaut-Cambrésis;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.32856, 3.51461
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0593559Y;Université Lille 1 - Sciences technologies;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;4;50.61158, 3.142495
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0640251A;Université de Pau - Pays de Adour;04;Bordeaux;72;Aquitaine;0333178A;PRES Université de Bordeaux;;Hors IDEX;1;43.31994, -0.36419
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0660437S;Université de Perpignan;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;1;42.68099, 2.902596
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0673021V;Université de Strasbourg;15;Strasbourg;42;Alsace;;Hors PRES;8;UNISTRA;2;48.58004, 7.765612
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0681166Y;Université de Mulhouse - Haute Alsace;15;Strasbourg;42;Alsace;;Hors PRES;;Hors IDEX;2;47.729, 7.310924
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0690187D;École centrale de Lyon;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;1;45.78262, 4.766263
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0750736T;Paris Dauphine;01;Paris;11;Île-de-France;0755575C;PRES Paris Sciences et Lettres - Quartier latin;4;IDEX PSL;1;48.87114, 2.275291
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0801344B;Université d'Amiens - Jules Verne;20;Amiens;22;Picardie;0512141A;PRES Picardie-Champagne;;Hors IDEX;1;49.87624, 2.266836
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0870862P;École nationale supérieure de céramique industrielle de Limoges;22;Limoges;74;Limousin;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;1;45.8365, 1.242573
1999;2;Femmes;3;Sciences;1;Professeurs et assimilés;0941111X;Université Paris 12 - Val de Marne;24;Créteil;11;Île-de-France;0772710C;PRES Université Paris Est;;Hors IDEX;1;48.78816, 2.445964
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0141408E;Université de Caen - Basse-Normandie;05;Caen;25;Basse-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;1;49.18818, -0.36381
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0350077U;École nationale supérieure de chimie de Rennes;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;1;48.11392, -1.64588
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0381912X;Institut polytechnique de Grenoble;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;2;45.19071, 5.717403
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0511296G;Université de Reims - Champagne-Ardenne;19;Reims;21;Champagne-Ardenne;0512141A;PRES Picardie-Champagne;;Hors IDEX;2;49.2559, 4.040127
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0542493S;Université de Lorraine;12;Nancy-Metz;41;Lorraine;0542471T;PRES Université de Lorraine;;Hors IDEX;9;48.69623, 6.176543
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0593559Y;Université Lille 1 - Sciences technologies;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;6;50.61158, 3.142495
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0631525R;Université Clermont-Ferrand 2 - Blaise Pascal;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;1;45.77626, 3.091604
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0694123G;École normale supérieure de Lyon;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;1;45.73207, 4.833946
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0730858L;Université de Chambéry - Savoie;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;2;45.56677, 5.917635
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0751721N;Université Paris 5 - René Descartes;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;1;48.8512, 2.340784
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0753471R;Conservatoire national des arts et métiers;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;1;48.86672, 2.35429
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0870862P;École nationale supérieure de céramique industrielle de Limoges;22;Limoges;74;Limousin;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;1;45.8365, 1.242573
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0911975C;Université d'Evry Val-d'Essonne;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;;Hors IDEX;1;48.62488, 2.426571
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0931238R;Université Paris 13 - Paris Nord;24;Créteil;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;2;48.95591, 2.338811
1999;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0940607Z;École normale supérieure de Cachan;24;Créteil;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;2;48.7891, 2.325316
1999;2;Femmes;4;Santé;2;Maîtres de conférences et assimilés;0593560Z;Université Lille 2 - Droit et santé;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;3;50.63128, 3.075648
1999;2;Femmes;4;Santé;2;Maîtres de conférences et assimilés;0673021V;Université de Strasbourg;15;Strasbourg;42;Alsace;;Hors PRES;8;UNISTRA;1;48.58004, 7.765612
1999;2;Femmes;5;STAPS;1;Professeurs et assimilés;0381838S;Université Grenoble 1 - Joseph Fourier;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;1;45.19144, 5.767264
1999;2;Femmes;5;STAPS;1;Professeurs et assimilés;0593560Z;Université Lille 2 - Droit et santé;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.63128, 3.075648
2000;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0350936C;Université Rennes 1;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;1;48.11605, -1.67414
2000;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0593559Y;Université Lille 1 - Sciences technologies;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;4;50.61158, 3.142495
